Subject_No;NDVI_500_mean;LUgreen_500m;DGURBA_CLA;compstudie2;Airport;AirportName;Year;Gender;Age;AgeGroups;Annoyance_road;HAv_road;Road_LDEN;Annoyance_rail;HAv_rail;Rail_LDEN;Annoyance_air;HAv_air;Air_LDEN
245;0.341;0.093;2;3.3;4;STR;2013;2;73;7000;2;0;54.4;1;0;35.0;3;0;41.9
246;0.423;0.234;2;3.3;4;STR;2013;1;75;7000;1;0;50.5;1;0;35.0;1;0;42.0
247;0.392;0.170;2;3.3;4;STR;2013;1;69;5070;3;0;56.4;2;0;35.0;3;0;42.1
248;0.402;0.145;2;3.3;4;STR;2013;1;71;7000;2;0;50.4;2;0;51.2;4;1;40.9
249;0.341;0.093;2;3.3;4;STR;2013;1;75;7000;3;0;54.4;1;0;35.0;3;0;41.9
250;0.341;0.093;2;3.3;4;STR;2013;2;58;5070;1;0;54.4;1;0;35.0;3;0;41.9
251;0.400;0.196;2;3.3;4;STR;2013;1;60;5070;2;0;44.0;1;0;35.0;5;1;52.6
252;0.400;0.160;2;3.3;4;STR;2013;2;70;7000;2;0;48.8;1;0;52.1;2;0;40.9
253;0.492;0.667;2;3.3;4;STR;2013;2;19;1830;2;0;52.6;2;0;46.8;1;0;39.0
254;0.366;0.043;2;3.3;4;STR;2013;2;53;5070;1;0;50.3;1;0;39.3;1;0;38.7
255;0.423;0.234;2;3.3;4;STR;2013;2;60;5070;4;1;49.3;1;0;35.0;4;1;42.1
256;0.421;0.052;2;3.3;4;STR;2013;2;63;5070;3;0;69.1;1;0;43.8;1;0;38.9
257;0.432;0.322;2;3.3;4;STR;2013;1;73;7000;3;0;46.0;1;0;35.0;4;1;53.3
258;0.458;0.102;2;3.3;4;STR;2013;2;77;7000;1;0;49.7;2;0;51.7;2;0;38.9
259;0.376;0.016;2;3.3;4;STR;2013;1;48;3050;1;0;44.3;1;0;35.0;3;0;53.2
260;0.356;0.073;2;3.3;4;STR;2013;1;66;5070;4;1;71.2;3;0;50.2;2;0;40.7
261;0.532;0.376;2;3.3;4;STR;2013;2;49;3050;2;0;54.3;1;0;35.0;4;1;43.1
262;0.385;0.022;2;3.3;4;STR;2013;2;54;5070;2;0;46.0;1;0;35.0;4;1;53.0
263;0.398;0.251;2;3.3;4;STR;2013;1;74;7000;2;0;52.5;1;0;35.0;1;0;42.3
264;0.457;0.418;2;3.3;4;STR;2013;2;71;7000;3;0;40.0;1;0;35.0;4;1;53.2
265;0.389;0.110;2;3.3;4;STR;2013;2;52;5070;2;0;53.4;2;0;43.0;2;0;38.6
266;0.407;0.227;2;3.3;4;STR;2013;1;62;5070;5;1;45.7;1;0;35.0;4;1;53.2
267;0.473;0.345;2;3.3;4;STR;2013;1;40;3050;1;0;59.1;1;0;35.0;2;0;43.4
268;0.584;0.573;2;3.3;4;STR;2013;2;39;3050;5;1;65.5;1;0;35.0;3;0;44.0
269;0.423;0.296;2;3.3;4;STR;2013;1;52;5070;5;1;49.1;1;0;35.0;5;1;53.3
270;0.457;0.334;2;3.3;4;STR;2013;1;85;7000;3;0;64.6;1;0;35.0;1;0;43.4
271;0.403;0.201;2;3.3;4;STR;2013;1;37;3050;2;0;44.8;1;0;35.0;4;1;53.4
272;0.431;0.279;2;3.3;4;STR;2013;2;75;7000;4;1;41.5;1;0;35.0;4;1;52.9
273;0.403;0.201;2;3.3;4;STR;2013;2;39;3050;2;0;56.0;1;0;35.0;3;0;53.3
274;0.431;0.279;2;3.3;4;STR;2013;2;77;7000;2;0;41.5;1;0;35.0;4;1;52.9
275;0.559;0.512;2;3.3;4;STR;2013;2;60;5070;5;1;67.5;1;0;35.0;5;1;43.8
276;0.414;0.321;2;3.3;4;STR;2013;2;50;5070;1;0;55.4;1;0;35.0;1;0;43.7
277;0.436;0.032;2;3.3;4;STR;2013;2;44;3050;3;0;61.9;1;0;44.8;2;0;39.1
278;0.360;0.158;2;3.3;4;STR;2013;1;49;3050;2;0;70.9;2;0;54.3;2;0;40.1
279;0.566;0.630;2;3.3;4;STR;2013;1;58;5070;1;0;57.2;1;0;35.0;1;0;43.9
280;0.473;0.345;2;3.3;4;STR;2013;1;62;5070;2;0;59.1;1;0;35.0;2;0;43.4
281;0.566;0.630;2;3.3;4;STR;2013;2;52;5070;1;0;57.2;1;0;35.0;1;0;43.9
282;0.360;0.194;2;3.3;4;STR;2013;1;44;3050;1;0;49.2;1;0;63.1;3;0;39.8
283;0.454;0.151;2;3.3;4;STR;2013;2;72;7000;2;0;51.5;1;0;39.3;1;0;39.0
284;0.449;0.446;2;3.3;4;STR;2013;2;28;1830;4;1;66.6;1;0;35.0;3;0;44.0
285;0.364;0.062;2;3.3;4;STR;2013;1;50;5070;5;1;70.2;1;0;50.1;2;0;39.9
286;0.594;0.727;2;3.3;4;STR;2013;1;57;5070;2;0;54.6;1;0;35.0;2;0;44.4
287;0.447;0.410;2;3.3;4;STR;2013;2;30;3050;2;0;50.3;1;0;35.0;4;1;51.8
288;0.469;0.465;2;3.3;4;STR;2013;1;20;1830;5;1;49.4;1;0;35.0;5;1;44.1
289;0.516;0.669;2;3.3;4;STR;2013;1;47;3050;1;0;48.2;1;0;35.0;4;1;53.9
290;0.443;0.275;2;3.3;4;STR;2013;2;53;5070;1;0;48.3;1;0;35.0;3;0;52.6
291;0.412;0.181;2;3.3;4;STR;2013;1;56;5070;2;0;44.5;1;0;35.0;4;1;53.3
292;0.339;0.044;2;3.3;4;STR;2013;1;39;3050;2;0;65.6;1;0;52.9;2;0;39.6
293;0.640;0.755;2;3.3;4;STR;2013;2;80;7000;1;0;56.1;1;0;35.0;1;0;44.7
294;0.504;0.589;2;3.3;4;STR;2013;2;77;7000;2;0;53.4;1;0;35.0;3;0;44.6
295;0.471;0.132;2;3.3;4;STR;2013;1;65;5070;1;0;47.3;1;0;35.0;4;1;54.0
296;0.524;0.722;2;3.3;4;STR;2013;1;59;5070;3;0;67.0;1;0;35.0;3;0;53.9
297;0.494;0.180;2;3.3;4;STR;2013;2;63;5070;3;0;52.4;1;0;35.0;5;1;54.1
298;0.391;0.278;2;3.3;4;STR;2013;2;76;7000;1;0;54.6;1;0;41.5;2;0;38.5
299;0.536;0.809;2;3.3;4;STR;2013;1;56;5070;4;1;68.0;1;0;35.0;5;1;54.2
300;0.516;0.406;2;3.3;4;STR;2013;1;62;5070;3;0;58.5;2;0;47.7;2;0;39.2
301;0.419;0.221;2;3.3;4;STR;2013;1;68;5070;1;0;40.4;1;0;35.0;5;1;53.1
302;0.379;0.082;2;3.3;4;STR;2013;1;54;5070;3;0;48.5;2;0;52.8;4;1;38.9
303;0.396;0.238;2;3.3;4;STR;2013;1;22;1830;1;0;59.5;1;0;35.0;1;0;53.9
304;0.550;0.936;2;3.3;4;STR;2013;2;48;3050;3;0;66.3;1;0;35.0;3;0;54.3
305;0.411;0.246;2;3.3;4;STR;2013;1;42;3050;3;0;49.2;1;0;53.9;1;0;38.6
306;0.550;0.936;2;3.3;4;STR;2013;2;77;7000;2;0;60.3;1;0;35.0;3;0;54.3
307;0.431;0.334;2;3.3;4;STR;2013;1;64;5070;4;1;53.8;1;0;41.7;3;0;38.5
308;0.422;0.189;2;3.3;4;STR;2013;1;24;1830;2;0;41.7;1;0;35.0;2;0;52.3
309;0.388;0.114;2;3.3;4;STR;2013;2;70;7000;2;0;44.2;1;0;35.0;5;1;54.9
310;0.585;0.501;2;3.3;4;STR;2013;2;86;7000;1;0;47.5;1;0;35.0;1;0;48.0
311;0.401;0.253;2;3.3;4;STR;2013;1;52;5070;1;0;45.6;3;0;57.9;2;0;38.4
312;0.408;0.334;2;3.3;4;STR;2013;2;39;3050;2;0;43.8;1;0;52.9;2;0;38.5
313;0.439;0.114;2;3.3;4;STR;2013;2;53;5070;3;0;44.7;1;0;35.0;4;1;54.8
314;0.427;0.304;2;3.3;4;STR;2013;2;47;3050;2;0;48.6;1;0;35.0;1;0;55.2
315;0.566;0.385;2;3.3;4;STR;2013;1;55;5070;2;0;43.5;1;0;35.0;4;1;49.1
316;0.507;0.286;2;3.3;4;STR;2013;2;78;7000;1;0;43.6;1;0;35.0;5;1;56.1
317;0.507;0.286;2;3.3;4;STR;2013;1;59;5070;3;0;47.9;1;0;35.0;4;1;55.9
318;0.491;0.420;2;3.3;4;STR;2013;2;49;3050;4;1;63.5;1;0;35.0;5;1;50.8
319;0.563;0.482;2;3.3;4;STR;2013;2;79;7000;1;0;46.5;1;0;35.0;3;0;48.5
320;0.534;0.623;2;3.3;4;STR;2013;2;38;3050;5;1;54.2;1;0;40.1;3;0;39.0
321;0.507;0.286;2;3.3;4;STR;2013;2;67;5070;1;0;45.2;1;0;35.0;4;1;56.0
322;0.514;0.674;2;3.3;4;STR;2013;1;30;3050;1;0;56.8;1;0;50.5;1;0;39.3
323;0.392;0.122;2;3.3;4;STR;2013;1;73;7000;4;1;60.8;4;1;35.0;4;1;54.9
324;0.410;0.115;2;3.3;4;STR;2013;1;71;7000;3;0;41.8;1;0;35.0;3;0;55.9
325;0.428;0.207;2;3.3;4;STR;2013;2;58;5070;1;0;49.9;1;0;56.7;2;0;38.4
326;0.398;0.096;2;3.3;4;STR;2013;1;42;3050;2;0;46.6;1;0;35.0;5;1;56.0
327;0.506;0.792;2;3.3;4;STR;2013;2;29;1830;5;1;51.6;1;0;35.0;4;1;43.3
328;0.376;0.091;2;3.3;4;STR;2013;2;51;5070;1;0;57.2;1;0;35.0;3;0;55.9
329;0.456;0.283;2;3.3;4;STR;2013;2;43;3050;3;0;50.0;3;0;62.5;3;0;38.2
330;0.530;0.325;2;3.3;4;STR;2013;1;40;3050;1;0;45.7;1;0;35.0;1;0;49.1
331;0.457;0.420;2;3.3;4;STR;2013;2;27;1830;3;0;51.1;1;0;40.7;1;0;38.9
332;0.533;0.491;2;3.3;4;STR;2013;1;47;3050;3;0;60.2;1;0;35.0;4;1;50.1
333;0.414;0.463;2;3.3;4;STR;2013;2;48;3050;4;1;53.9;1;0;37.2;2;0;38.8
334;0.461;0.558;2;3.3;4;STR;2013;2;54;5070;3;0;51.0;2;0;41.7;1;0;39.1
335;0.463;0.353;2;3.3;4;STR;2013;1;70;7000;1;0;41.4;1;0;35.0;4;1;50.3
336;0.419;0.307;2;3.3;4;STR;2013;1;51;5070;2;0;51.4;1;0;40.8;2;0;38.9
337;0.533;0.491;2;3.3;4;STR;2013;1;57;5070;1;0;52.4;1;0;35.0;1;0;49.8
338;0.437;0.381;2;3.3;4;STR;2013;2;74;7000;1;0;46.0;1;0;35.0;3;0;51.3
339;0.401;0.101;2;3.3;4;STR;2013;1;39;3050;3;0;55.9;1;0;35.0;2;0;57.1
340;0.551;0.630;2;3.3;4;STR;2013;1;83;7000;4;1;64.5;1;0;35.0;5;1;49.5
341;0.451;0.488;2;3.3;4;STR;2013;2;65;5070;2;0;50.3;2;0;42.5;3;0;39.0
342;0.436;0.435;2;3.3;4;STR;2013;1;77;7000;2;0;47.1;1;0;35.0;5;1;51.6
343;0.495;0.339;2;3.3;4;STR;2013;1;72;7000;2;0;50.9;1;0;35.0;4;1;50.3
344;0.456;0.366;2;3.3;4;STR;2013;2;;;1;0;48.3;1;0;35.0;3;0;50.8
345;0.423;0.375;2;3.3;4;STR;2013;1;62;5070;1;0;47.5;1;0;35.0;2;0;51.2
346;0.408;0.390;2;3.3;4;STR;2013;2;48;3050;2;0;46.9;1;0;35.0;5;1;51.1
347;0.475;0.226;2;3.3;4;STR;2013;2;49;3050;1;0;56.0;1;0;35.0;4;1;51.0
348;0.423;0.375;2;3.3;4;STR;2013;1;39;3050;2;0;47.0;1;0;35.0;3;0;51.1
349;0.478;0.295;2;3.3;4;STR;2013;2;73;7000;1;0;37.2;1;0;35.0;2;0;58.3
350;0.431;0.134;2;3.3;4;STR;2013;1;65;5070;1;0;47.9;1;0;35.0;2;0;57.4
351;0.431;0.134;2;3.3;4;STR;2013;2;70;7000;2;0;44.9;1;0;35.0;4;1;57.1
352;0.525;0.449;2;3.3;4;STR;2013;2;22;1830;3;0;42.4;1;0;35.0;4;1;49.8
353;0.456;0.366;2;3.3;4;STR;2013;2;30;3050;2;0;45.3;1;0;35.0;5;1;50.7
354;0.500;0.367;2;3.3;4;STR;2013;2;25;1830;1;0;43.2;1;0;35.0;5;1;56.8
355;0.483;0.266;2;3.3;4;STR;2013;2;71;7000;1;0;46.9;1;0;35.0;4;1;58.2
356;0.451;0.181;2;3.3;4;STR;2013;2;43;3050;2;0;40.0;1;0;35.0;2;0;58.6
357;0.467;0.283;2;3.3;4;STR;2013;1;65;5070;3;0;61.0;1;0;35.0;4;1;52.4
358;0.457;0.191;2;3.3;4;STR;2013;2;63;5070;3;0;58.8;1;0;35.0;3;0;51.9
359;0.467;0.283;2;3.3;4;STR;2013;1;63;5070;2;0;50.4;1;0;35.0;5;1;52.2
360;0.487;0.405;2;3.3;4;STR;2013;2;38;3050;1;0;45.7;1;0;35.0;2;0;50.2
361;0.457;0.191;2;3.3;4;STR;2013;2;72;7000;1;0;58.8;1;0;35.0;3;0;51.9
362;0.457;0.191;2;3.3;4;STR;2013;1;70;7000;1;0;41.5;1;0;35.0;2;0;52.3
363;0.577;0.792;2;3.3;4;STR;2013;1;37;3050;1;0;43.6;1;0;35.0;3;0;47.3
364;0.448;0.391;2;3.3;4;STR;2013;1;57;5070;2;0;46.7;1;0;35.0;3;0;50.4
365;0.495;0.362;2;3.3;4;STR;2013;2;50;5070;1;0;42.4;1;0;35.0;5;1;58.7
366;0.445;0.142;2;3.3;4;STR;2013;1;75;7000;4;1;45.5;1;0;35.0;5;1;51.9
367;0.477;0.501;2;3.3;4;STR;2013;2;;;2;0;50.4;1;0;35.0;2;0;44.7
368;0.475;0.269;2;3.3;4;STR;2013;2;40;3050;3;0;37.6;1;0;35.0;5;1;58.9
369;0.457;0.111;2;3.3;4;STR;2013;1;74;7000;2;0;51.1;1;0;35.0;1;0;51.4
370;0.451;0.181;2;3.3;4;STR;2013;2;45;3050;2;0;44.0;1;0;35.0;5;1;58.2
371;0.445;0.142;2;3.3;4;STR;2013;1;49;3050;3;0;54.0;1;0;35.0;4;1;51.6
372;0.457;0.191;2;3.3;4;STR;2013;1;84;7000;2;0;41.5;1;0;35.0;2;0;52.3
373;0.450;0.124;2;3.3;4;STR;2013;2;33;3050;3;0;43.9;1;0;35.0;3;0;52.0
374;0.396;0.193;2;3.3;4;STR;2013;2;47;3050;2;0;52.6;2;0;42.3;2;0;38.8
375;0.415;0.115;2;3.3;4;STR;2013;1;59;5070;1;0;45.9;1;0;35.0;2;0;52.9
376;0.476;0.251;2;3.3;4;STR;2013;2;35;3050;2;0;51.7;1;0;35.0;4;1;52.4
377;0.495;0.350;2;3.3;4;STR;2013;2;69;5070;1;0;42.5;1;0;35.0;4;1;59.7
378;0.495;0.350;2;3.3;4;STR;2013;2;35;3050;2;0;39.0;1;0;35.0;3;0;59.3
379;0.415;0.115;2;3.3;4;STR;2013;1;50;5070;2;0;45.9;1;0;35.0;2;0;52.9
380;0.413;0.163;2;3.3;4;STR;2013;2;57;5070;1;0;46.1;1;0;35.0;1;0;53.1
381;0.584;0.761;2;3.3;4;STR;2013;2;76;7000;1;0;42.5;1;0;35.0;1;0;46.9
382;0.546;0.262;2;3.3;4;STR;2013;1;79;7000;1;0;42.1;1;0;41.1;2;0;40.8
383;0.471;0.204;2;3.3;4;STR;2013;1;58;5070;2;0;54.0;1;0;35.0;3;0;58.8
384;0.608;0.738;2;3.3;4;STR;2013;1;84;7000;2;0;41.2;1;0;35.0;5;1;48.0
385;0.478;0.271;2;3.3;4;STR;2013;2;53;5070;3;0;42.5;1;0;35.0;4;1;59.7
386;0.488;0.603;2;3.3;4;STR;2013;2;71;7000;2;0;44.0;1;0;35.0;4;1;53.8
387;0.466;0.608;2;3.3;4;STR;2013;2;45;3050;3;0;55.0;1;0;35.0;5;1;44.5
388;0.584;0.761;2;3.3;4;STR;2013;2;65;5070;2;0;42.5;1;0;35.0;2;0;46.9
389;0.440;0.504;2;3.3;4;STR;2013;1;62;5070;1;0;50.1;1;0;35.0;2;0;44.5
390;0.507;0.480;2;3.3;4;STR;2013;2;43;3050;2;0;49.5;1;0;35.0;4;1;49.4
391;0.471;0.204;2;3.3;4;STR;2013;2;79;7000;3;0;54.0;1;0;35.0;4;1;59.0
392;0.485;0.238;2;3.3;4;STR;2013;2;57;5070;2;0;52.6;1;0;35.0;2;0;58.5
393;0.472;0.306;2;3.3;4;STR;2013;1;47;3050;2;0;51.3;1;0;35.0;4;1;53.1
394;0.451;0.226;2;3.3;4;STR;2013;1;42;3050;2;0;47.6;1;0;35.0;4;1;53.1
395;0.451;0.226;2;3.3;4;STR;2013;2;61;5070;3;0;49.4;1;0;35.0;4;1;53.4
396;0.419;0.192;2;3.3;4;STR;2013;2;50;5070;2;0;47.6;1;0;35.0;4;1;53.6
397;0.504;0.281;2;3.3;4;STR;2013;1;88;7000;2;0;64.4;1;0;35.0;4;1;59.5
398;0.504;0.281;2;3.3;4;STR;2013;1;65;5070;3;0;42.1;1;0;35.0;4;1;59.9
399;0.428;0.265;2;3.3;4;STR;2013;1;55;5070;4;1;58.7;1;0;35.0;5;1;53.9
400;0.391;0.090;2;3.3;4;STR;2013;1;55;5070;1;0;57.1;1;0;41.0;3;0;41.0
401;0.419;0.192;2;3.3;4;STR;2013;2;42;3050;1;0;47.4;1;0;35.0;4;1;53.5
402;0.464;0.610;2;3.3;4;STR;2013;1;68;5070;3;0;57.8;1;0;35.0;4;1;48.2
403;0.504;0.281;2;3.3;4;STR;2013;2;65;5070;3;0;47.9;1;0;35.0;4;1;59.9
404;0.405;0.238;2;3.3;4;STR;2013;1;45;3050;3;0;62.0;3;0;60.4;2;0;38.7
405;0.520;0.442;2;3.3;4;STR;2013;2;55;5070;1;0;41.7;1;0;35.0;4;1;60.2
406;0.419;0.157;2;3.3;4;STR;2013;1;51;5070;1;0;47.5;1;0;35.0;3;0;53.1
407;0.504;0.281;2;3.3;4;STR;2013;1;69;5070;3;0;47.9;1;0;35.0;4;1;59.9
408;0.512;0.372;2;3.3;4;STR;2013;1;79;7000;2;0;44.0;1;0;35.0;4;1;59.8
409;0.445;0.358;2;3.3;4;STR;2013;1;64;5070;3;0;62.6;2;0;46.6;3;0;39.1
410;0.504;0.281;2;3.3;4;STR;2013;1;69;5070;3;0;64.4;1;0;35.0;4;1;59.5
411;0.425;0.342;2;3.3;4;STR;2013;2;79;7000;1;0;49.7;1;0;35.0;1;0;50.3
412;0.494;0.640;2;3.3;4;STR;2013;2;59;5070;2;0;56.9;1;0;35.0;2;0;48.1
413;0.391;0.090;2;3.3;4;STR;2013;2;85;7000;5;1;57.1;1;0;41.0;2;0;41.0
414;0.472;0.306;2;3.3;4;STR;2013;1;83;7000;2;0;51.1;1;0;35.0;4;1;53.2
415;0.447;0.360;2;3.3;4;STR;2013;2;89;7000;1;0;59.2;2;0;51.5;1;0;39.1
416;0.534;0.525;2;3.3;4;STR;2013;1;57;5070;1;0;38.7;1;0;35.0;5;1;60.4
417;0.569;0.251;2;3.3;4;STR;2013;1;30;3050;2;0;43.0;1;0;42.8;2;0;40.3
418;0.444;0.600;2;3.3;4;STR;2013;1;78;7000;3;0;59.0;1;0;35.0;2;0;48.6
419;0.400;0.321;2;3.3;4;STR;2013;2;51;5070;3;0;65.0;1;0;40.3;2;0;39.2
420;0.468;0.282;2;3.3;4;STR;2013;1;50;5070;2;0;41.9;1;0;35.0;1;0;53.8
421;0.559;0.433;2;3.3;4;STR;2013;1;74;7000;3;0;61.0;1;0;35.0;3;0;60.4
422;0.479;0.391;2;3.3;4;STR;2013;1;48;3050;2;0;46.4;1;0;35.0;4;1;54.4
423;0.561;0.685;2;3.3;4;STR;2013;1;62;5070;2;0;38.3;1;0;35.0;5;1;60.5
424;0.479;0.613;2;3.3;4;STR;2013;2;65;5070;1;0;41.7;1;0;35.0;3;0;54.8
425;0.487;0.505;2;3.3;4;STR;2013;2;48;3050;3;0;56.3;1;0;35.0;3;0;48.9
426;0.456;0.222;2;3.3;4;STR;2013;1;67;5070;3;0;53.1;1;0;35.0;4;1;54.2
427;0.461;0.289;2;3.3;4;STR;2013;2;45;3050;3;0;60.7;1;0;35.0;4;1;54.2
428;0.461;0.289;2;3.3;4;STR;2013;2;84;7000;1;0;52.5;1;0;35.0;3;0;54.7
429;0.540;0.533;2;3.3;4;STR;2013;2;34;3050;1;0;38.0;1;0;35.0;5;1;60.5
430;0.546;0.599;2;3.3;4;STR;2013;2;68;5070;1;0;39.3;1;0;35.0;5;1;60.5
431;0.483;0.451;2;3.3;4;STR;2013;2;36;3050;2;0;55.7;1;0;35.0;3;0;53.5
432;0.422;0.294;2;3.3;4;STR;2013;1;85;7000;2;0;46.8;2;0;35.0;1;0;46.0
433;0.452;0.541;2;3.3;4;STR;2013;1;65;5070;2;0;48.4;1;0;35.0;3;0;45.7
434;0.454;0.270;2;3.3;4;STR;2013;1;34;3050;2;0;57.3;1;0;35.0;5;1;55.1
435;0.454;0.346;2;3.3;4;STR;2013;1;72;7000;1;0;42.0;1;0;35.0;2;0;55.2
436;0.454;0.000;2;3.3;4;STR;2013;2;65;5070;1;0;45.4;1;0;42.3;2;0;40.3
437;0.454;0.000;2;3.3;4;STR;2013;1;70;7000;4;1;58.2;1;0;42.0;3;0;40.2
438;0.331;0.022;2;3.3;4;STR;2013;2;75;7000;1;0;55.6;2;0;57.8;2;0;38.9
439;0.332;0.005;2;3.3;4;STR;2013;1;55;5070;4;1;51.9;4;1;67.7;3;0;38.9
440;0.460;0.351;2;3.3;4;STR;2013;2;80;7000;3;0;55.6;1;0;35.0;4;1;54.0
441;0.331;0.022;2;3.3;4;STR;2013;1;78;7000;2;0;55.6;3;0;57.8;4;1;38.9
442;0.460;0.351;2;3.3;4;STR;2013;2;47;3050;2;0;55.6;1;0;35.0;3;0;54.0
443;0.460;0.351;2;3.3;4;STR;2013;1;21;1830;4;1;69.1;1;0;35.0;4;1;54.9
444;0.454;0.000;2;3.3;4;STR;2013;1;76;7000;1;0;58.2;1;0;42.0;1;0;40.2
445;0.369;0.147;2;3.3;4;STR;2013;1;46;3050;2;0;44.2;1;0;35.0;1;0;46.0
446;0.454;0.270;2;3.3;4;STR;2013;1;58;5070;3;0;51.3;1;0;35.0;5;1;55.0
447;0.572;0.674;2;3.3;4;STR;2013;2;54;5070;1;0;39.5;1;0;35.0;3;0;60.7
448;0.332;0.005;2;3.3;4;STR;2013;2;71;7000;2;0;51.9;5;1;67.7;2;0;38.9
449;0.583;0.515;2;3.3;4;STR;2013;1;46;3050;1;0;41.1;1;0;35.0;5;1;60.9
450;0.583;0.515;2;3.3;4;STR;2013;1;27;1830;2;0;45.6;1;0;35.0;4;1;61.1
451;0.573;0.526;2;3.3;4;STR;2013;1;50;5070;3;0;36.7;1;0;35.0;4;1;61.0
452;0.493;0.603;2;3.3;4;STR;2013;1;77;7000;3;0;43.9;1;0;35.0;2;0;56.2
453;0.384;0.211;2;3.3;4;STR;2013;1;63;5070;3;0;45.9;1;0;35.0;3;0;45.9
454;0.508;0.623;2;3.3;4;STR;2013;2;50;5070;2;0;45.9;1;0;35.0;3;0;56.3
455;0.490;0.163;2;3.3;4;STR;2013;1;71;7000;3;0;62.6;1;0;46.1;2;0;39.2
456;0.452;0.383;2;3.3;4;STR;2013;1;87;7000;2;0;69.1;1;0;35.0;3;0;55.8
457;0.327;0.000;2;3.3;4;STR;2013;1;61;5070;3;0;55.2;5;1;61.9;2;0;38.9
458;0.349;0.051;2;3.3;4;STR;2013;1;63;5070;2;0;54.9;2;0;47.5;1;0;39.0
459;0.419;0.379;2;3.3;4;STR;2013;2;47;3050;3;0;46.3;1;0;35.0;2;0;46.2
460;0.386;0.235;2;3.3;4;STR;2013;2;62;5070;2;0;45.9;1;0;35.0;3;0;46.7
461;0.327;0.000;2;3.3;4;STR;2013;2;54;5070;3;0;55.2;5;1;61.9;2;0;38.9
462;0.449;0.431;2;3.3;4;STR;2013;2;53;5070;3;0;52.9;1;0;35.0;4;1;55.6
463;0.459;0.385;2;3.3;4;STR;2013;2;;;3;0;55.1;1;0;35.0;5;1;55.7
464;0.449;0.431;2;3.3;4;STR;2013;1;39;3050;3;0;52.9;1;0;35.0;4;1;55.6
465;0.616;0.801;2;3.3;4;STR;2013;2;75;7000;1;0;43.0;1;0;35.0;4;1;60.1
466;0.615;0.638;2;3.3;4;STR;2013;2;66;5070;2;0;49.8;1;0;35.0;5;1;61.1
467;0.403;0.262;2;3.3;4;STR;2013;1;42;3050;1;0;45.7;1;0;35.0;1;0;46.3
468;0.331;0.038;2;3.3;4;STR;2013;1;69;5070;3;0;54.8;3;0;47.8;4;1;39.1
469;0.334;0.371;2;3.3;4;STR;2013;2;52;5070;4;1;65.1;3;0;40.4;1;0;40.9
470;0.534;0.619;2;3.3;4;STR;2013;2;64;5070;5;1;70.4;1;0;35.0;5;1;57.9
471;0.378;0.364;2;3.3;4;STR;2013;1;46;3050;3;0;52.7;1;0;35.0;3;0;53.1
472;0.404;0.212;2;3.3;4;STR;2013;1;73;7000;1;0;52.6;1;0;35.0;1;0;50.5
473;0.417;0.029;2;3.3;4;STR;2013;2;23;1830;1;0;59.7;1;0;43.8;1;0;39.9
474;0.417;0.029;2;3.3;4;STR;2013;1;76;7000;1;0;59.7;1;0;43.8;1;0;39.9
475;0.419;0.150;2;3.3;4;STR;2013;1;67;5070;4;1;48.7;1;0;35.0;5;1;51.4
476;0.378;0.364;2;3.3;4;STR;2013;1;64;5070;2;0;53.0;1;0;35.0;2;0;53.0
477;0.384;0.531;2;3.3;4;STR;2013;2;74;7000;1;0;53.2;1;0;35.0;3;0;54.9
478;0.532;0.737;2;3.3;4;STR;2013;1;81;7000;5;1;53.5;1;0;35.0;5;1;58.7
479;0.499;0.365;2;3.3;4;STR;2013;1;28;1830;1;0;44.2;1;0;35.0;2;0;43.5
480;0.413;0.000;2;3.3;4;STR;2013;1;44;3050;2;0;59.8;1;0;46.5;1;0;38.8
481;0.414;0.254;2;3.3;4;STR;2013;2;82;7000;1;0;51.7;1;0;35.0;2;0;50.0
482;0.421;0.353;2;3.3;4;STR;2013;1;39;3050;5;1;51.0;2;0;35.0;3;0;49.7
483;0.376;0.211;2;3.3;4;STR;2013;2;72;7000;3;0;49.2;1;0;35.0;2;0;53.6
484;0.371;0.298;2;3.3;4;STR;2013;1;63;5070;1;0;52.0;1;0;35.0;3;0;53.5
485;0.371;0.471;2;3.3;4;STR;2013;1;84;7000;1;0;53.2;1;0;35.0;2;0;55.0
486;0.371;0.471;2;3.3;4;STR;2013;1;70;7000;1;0;50.3;1;0;35.0;2;0;55.7
487;0.378;0.401;2;3.3;4;STR;2013;2;48;3050;3;0;52.8;1;0;35.0;5;1;54.8
488;0.413;0.301;2;3.3;4;STR;2013;2;69;5070;1;0;47.5;1;0;35.0;2;0;50.1
489;0.371;0.471;2;3.3;4;STR;2013;1;68;5070;1;0;53.2;1;0;35.0;3;0;55.0
490;0.454;0.191;2;3.3;4;STR;2013;2;64;5070;1;0;38.8;1;0;35.0;3;0;43.6
491;0.378;0.401;2;3.3;4;STR;2013;2;62;5070;4;1;52.1;1;0;35.0;3;0;55.2
492;0.362;0.099;2;3.3;4;STR;2013;2;65;5070;1;0;49.7;1;0;35.0;1;0;53.8
493;0.393;0.251;2;3.3;4;STR;2013;2;74;7000;2;0;51.9;1;0;35.0;3;0;54.7
494;0.362;0.099;2;3.3;4;STR;2013;2;54;5070;3;0;49.7;1;0;35.0;3;0;53.8
495;0.393;0.244;2;3.3;4;STR;2013;1;61;5070;1;0;45.6;1;0;35.0;3;0;49.2
496;0.410;0.321;2;3.3;4;STR;2013;2;44;3050;2;0;47.9;1;0;35.0;2;0;48.9
